,Fall,College,Major Name,Male,Female
525,1982,LAS,Anthropology,34,36
526,1982,LAS,Asian Studies,8,19
527,1982,LAS,Astronomy,14,1
528,1982,LAS,Atmospheric Sciences,17,6
529,1982,LAS,Biochemistry,54,28
530,1982,LAS,Biology,92,83
531,1982,LAS,Biophysics & Computnl Biology,20,6
532,1982,LAS,Chemical Engineering,419,132
533,1982,LAS,Chemical Physics,4,2
534,1982,LAS,Chemistry,415,135
535,1982,LAS,Classical Philology,9,2
536,1982,LAS,Classics,4,2
537,1982,LAS,Comparative Literature,19,24
538,1982,LAS,English,50,60
539,1982,LAS,Entomology,26,7
540,1982,LAS,French,10,23
541,1982,LAS,GEN CURR,960,1222
542,1982,LAS,Genetics,2,3
543,1982,LAS,Geography,28,8
544,1982,LAS,Geology,80,34
545,1982,LAS,German,12,8
546,1982,LAS,HR&FS,0,47
547,1982,LAS,History,47,24
548,1982,LAS,Italian,2,3
549,1982,LAS,Linguistics,33,41
550,1982,LAS,Mathematics,124,35
551,1982,LAS,Microbiology,40,33
552,1982,LAS,Molecular & Integrative Physi,40,16
553,1982,LAS,PRE-JOURN,47,103
554,1982,LAS,PRE-MED,31,38
555,1982,LAS,PUB ADMIN,9,4
556,1982,LAS,Philosophy,29,4
557,1982,LAS,Plant Biology,15,15
558,1982,LAS,Political Science,30,10
559,1982,LAS,Psychology,96,88
560,1982,LAS,SOCIAL SCI,1,2
561,1982,LAS,Slavic Languages & Literature,5,15
562,1982,LAS,Sociology,24,20
563,1982,LAS,Speech Communication,33,29
564,1982,LAS,TCH BIOL,3,7
565,1982,LAS,TCH ENGL,12,28
566,1982,LAS,TCH SOC ST,3,5
567,1982,LAS,TCH SPEECH,2,7
568,1982,LAS,UNCLASS,76,111
