,Fall,College,Major Name,Male,Female
1690,1988,Engineering,Aero & Astro Engineering,552,58
1691,1988,Engineering,Agricultural Engineering,74,4
1692,1988,Engineering,CER ENGR,199,49
1693,1988,Engineering,CERAMICS,1,0
1694,1988,Engineering,Civil Engineering,544,97
1695,1988,Engineering,Computer Engineering,333,35
1696,1988,Engineering,Computer Science,377,70
1697,1988,Engineering,ENGR MECH,53,6
1698,1988,Engineering,ENGR PHYS,90,19
1699,1988,Engineering,ENV ENGR,33,12
1700,1988,Engineering,ENV SCI,10,5
1701,1988,Engineering,Electrical Engineering,1645,219
1702,1988,Engineering,GEN ENGR,453,135
1703,1988,Engineering,Industrial Engineering,146,63
1704,1988,Engineering,METAL ENGR,139,27
1705,1988,Engineering,Mechanical Engineering,854,117
1706,1988,Engineering,Nuclear Engineering,138,19
1707,1988,Engineering,Theoretical & Applied Mechans,52,5
