,Fall,College,Major Name,Male,Female
4816,2004,Engineering,Aero & Astro Engineering,359,73
4817,2004,Engineering,Agricultural Engineering,77,17
4818,2004,Engineering,Bioengineering,18,6
4819,2004,Engineering,Civil Engineering,599,158
4820,2004,Engineering,Computer Engineering,588,48
4821,2004,Engineering,Computer Science,1053,137
4822,2004,Engineering,Electrical Engineering,1243,201
4823,2004,Engineering,Engineering Mechanics,58,14
4824,2004,Engineering,Engineering Physics,85,17
4825,2004,Engineering,Environ Engr in Civil Engr,44,30
4826,2004,Engineering,Environ Science in Civil Engr,8,6
4827,2004,Engineering,General Engineering,487,121
4828,2004,Engineering,Industrial Engineering,59,33
4829,2004,Engineering,Materials Science & Engr,300,108
4830,2004,Engineering,Mechanical Engineering,899,115
4831,2004,Engineering,Nondegree,62,16
4832,2004,Engineering,Nuclear Engineering,128,27
4833,2004,Engineering,Physics,259,40
4834,2004,Engineering,Systems & Entrepreneurial Engr,20,3
4835,2004,Engineering,Theoretical & Applied Mechans,61,8
