Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
BUSINESS ED ACT,1,0,0,0,0,0,0,0,0,0,0,0
BUSINESS ED MKT,0,0,0,1,0,0,0,0,0,0,0,0
ED POL ST,28,3,31,10,0,0,6,0,0,0,0,0
ED SEC&CON,68,2,9,2,1,0,19,0,0,0,0,0
EDUC ELEMENTARY,59,4,14,3,1,0,19,0,0,0,0,0
EDUC GEN,166,15,9,7,0,0,0,0,0,0,0,0
Early Childhood Education,55,3,3,3,0,0,2,0,0,0,0,0
Ed Organization and Leadership,76,2,14,3,0,0,8,0,0,0,0,0
Educ Voc Tech,46,0,6,0,0,0,14,0,0,0,0,0
Educational Psychology,73,7,7,4,0,0,46,0,0,0,0,0
Elementary Education,332,19,13,9,0,0,0,0,0,0,0,0
Special Education,92,1,10,1,0,0,15,0,0,0,0,0
TCH ENGL IN MN,14,1,0,1,0,0,0,0,0,0,0,0
TCH ENGL OUT MN,48,1,5,0,1,0,0,0,0,0,0,0
TCH GEN SCIENCE,2,0,1,0,0,0,0,0,0,0,0,0
TCH LIFE SCI,5,0,0,0,0,0,0,0,0,0,0,0
TCH PS CHEM,1,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST IN,22,0,4,0,0,0,0,0,0,0,0,0
TCH SOC ST OUT,20,0,1,1,0,0,0,0,0,0,0,0
TECH ED INDUST,6,0,0,0,0,0,0,0,0,0,0,0
TECH ED LAW ENF,4,0,0,0,0,0,0,0,0,0,0,0
UG NON-DEG,0,0,0,0,0,0,1,0,0,0,0,0
