Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,384,66,16,44,2,0,27,8,0,0,0,0
Architecture,133,11,5,11,0,0,44,4,0,0,0,0
Art Education,87,6,0,4,1,0,10,0,0,0,0,0
Art Foundation,94,20,5,10,0,0,10,0,0,0,0,0
Art History,24,1,1,3,0,0,8,1,0,0,0,0
Art and Design,22,4,2,2,1,0,12,0,0,0,0,0
Crafts,13,3,0,5,1,0,0,0,0,0,0,0
Dance,62,1,7,1,0,0,5,2,0,0,0,0
Graphic Design,49,21,0,3,0,0,4,1,0,0,0,0
History of Art,7,0,0,0,0,0,0,1,0,0,0,0
Industrial Design,66,17,3,6,0,0,9,1,0,0,0,0
Instrumental Music,89,11,2,5,0,0,5,6,0,0,0,0
Jazz Performance,18,2,0,0,0,0,0,1,0,0,0,0
Landscape Architecture,112,6,7,6,0,0,12,4,0,0,0,0
Music,165,18,3,12,1,0,122,15,0,0,0,0
Music Composition,6,0,0,0,0,0,1,1,0,0,0,0
Music Education,210,20,4,8,0,0,2,6,0,0,0,0
Music History,1,0,0,1,0,0,0,0,0,0,0,0
Musicology,12,0,1,0,0,0,7,0,0,0,0,0
Nondegree,4,2,1,0,0,0,15,1,0,0,0,0
Open Studies,6,1,0,1,0,0,1,0,0,0,0,0
Painting,31,1,1,5,0,0,1,2,0,0,0,0
Photography,30,2,0,3,0,0,0,0,0,0,0,0
Regional Planning,7,2,0,1,0,0,10,0,0,0,0,0
Sculpture,11,1,0,0,0,0,0,0,0,0,0,0
Theatre,146,3,12,10,0,0,6,5,0,0,0,0
Urban Planning,120,7,10,7,1,0,15,4,0,0,0,0
Voice,20,0,2,1,0,0,1,1,0,0,0,0
