Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
ED POL ST,28,2,27,10,0,0,7,0,0,0,0,0
ED SEC&CON,49,1,6,1,1,0,20,0,0,0,0,0
EDUC ELEMENTARY,41,4,5,4,2,0,13,0,0,0,0,0
EDUC GEN,220,21,10,14,1,0,0,0,0,0,0,0
Early Childhood Education,47,4,4,1,0,0,2,0,0,0,0,0
Ed Organization and Leadership,101,1,19,0,0,0,4,0,0,0,0,0
Educ Voc Tech,46,1,8,0,0,0,16,0,0,0,0,0
Educational Psychology,63,5,5,2,0,0,45,0,0,0,0,0
Elementary Education,261,18,11,6,0,0,0,0,0,0,0,0
Secondary & Continuing Educ,19,4,2,1,0,0,0,0,0,0,0,0
Special Education,86,2,7,1,0,0,14,0,0,0,0,0
TCH ENGL IN MN,13,2,0,1,0,0,0,0,0,0,0,0
TCH ENGL OUT MN,37,1,2,0,1,0,0,0,0,0,0,0
TCH GEN SCIENCE,7,0,0,0,0,0,0,0,0,0,0,0
TCH LIFE SCI,4,0,0,0,0,0,0,0,0,0,0,0
TCH PS CHEM,2,1,0,0,0,0,0,0,0,0,0,0
TCH PS PHYSICS,2,0,0,0,0,0,0,0,0,0,0,0
TCH SOC ST IN,23,0,3,0,0,0,0,0,0,0,0,0
TCH SOC ST OUT,24,1,2,1,0,0,0,0,0,0,0,0
TECH ED INDUST,3,0,0,0,0,0,0,0,0,0,0,0
TECH ED LAW ENF,2,0,0,0,0,0,0,0,0,0,0,0
UG NON-DEG,0,0,0,0,0,0,2,0,0,0,0,0
