Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,275,42,13,46,2,2,91,2,14,4,0,0
Architecture,110,9,5,17,0,0,47,2,6,3,0,0
Art Education,50,4,2,5,0,0,9,1,2,0,0,0
Art Foundation,59,19,11,12,0,0,20,1,13,0,0,0
Art History,14,0,0,2,0,0,7,1,0,1,0,0
Art and Design,28,0,0,1,0,0,8,1,0,0,0,0
Crafts,7,4,0,1,0,0,2,0,0,0,0,0
Dance,36,0,13,3,0,0,1,0,14,1,0,0
Graphic Design,51,14,2,6,0,0,2,1,2,0,0,0
History of Art,7,0,1,0,0,0,0,0,1,0,0,0
Industrial Design,37,30,6,5,0,1,28,1,7,0,0,0
Instrumental Music,49,12,1,4,1,0,7,0,2,1,0,0
Jazz Performance,19,1,2,0,0,0,0,0,2,0,0,0
Landscape Architecture,54,6,1,3,0,0,47,2,1,0,0,0
Music,152,15,6,11,1,0,134,3,6,2,0,0
Music Composition,5,0,0,0,0,0,0,0,0,0,0,0
Music Education,135,14,5,8,0,0,0,0,6,1,0,0
Music History,2,0,0,0,0,0,0,0,0,0,0,0
Musicology,16,0,0,0,0,0,3,0,0,0,0,0
New Media,8,4,3,1,0,0,1,0,3,0,0,0
Nondegree,4,0,1,0,0,0,17,0,1,0,0,0
Open Studies,1,1,0,2,0,0,0,0,1,0,0,0
Painting,22,4,5,3,0,0,3,0,5,0,0,0
Photography,19,3,3,5,0,0,0,1,3,1,0,0
Regional Planning,6,1,0,0,0,0,12,0,2,0,0,0
Sculpture,7,0,0,1,0,0,0,0,0,0,0,0
Theatre,143,4,10,19,1,1,11,1,15,4,0,0
Urban Planning,68,7,9,17,0,0,36,0,12,1,0,0
Voice,27,1,3,1,0,0,1,1,4,0,0,0
