Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Agr & Consumer Economics,474,68,24,35,0,0,76,6,27,6,0,0
Agr & Environmental Cmc & Educ,9,1,1,0,0,0,0,0,1,0,0,0
Agric Leadership & Sci Educ,48,0,8,1,0,0,1,0,8,0,0,0
Agricultural & Applied Econ,16,1,0,2,0,0,38,0,1,1,0,0
Agricultural & Biological Engr,48,13,7,8,0,0,10,1,7,0,0,0
Agricultural Education,8,0,0,0,0,0,0,0,0,0,0,0
Agricultural Production,4,1,0,0,0,0,1,0,0,0,0,0
Animal Sciences,428,37,24,79,0,1,32,3,34,9,0,0
Bioenergy,3,0,0,1,0,0,6,0,0,0,0,0
Bioinformatics,1,1,0,0,0,0,2,0,0,0,0,0
Crop Sciences,176,5,5,7,1,0,45,1,7,1,0,0
Food Science & Human Nutrition,276,80,25,35,0,1,101,1,34,6,0,0
Horticulture,18,3,0,2,0,0,1,0,0,0,0,0
Human & Community Development,11,3,2,3,0,0,2,0,2,0,0,0
Human Development & Family St,139,18,29,27,0,1,5,1,37,4,0,0
Natural Res & Env Sciences,67,0,2,1,0,0,8,0,2,1,0,0
Natural Resrcs & Environ Sci,169,12,5,13,0,0,32,1,5,3,0,0
Nondegree,77,1,1,3,0,0,35,1,1,2,0,0
Nutritional Sciences,24,6,0,4,0,0,7,0,1,0,0,0
