Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,306,47,10,41,2,3,79,4,13,5,0,0
Architecture,121,12,8,22,0,0,48,1,9,3,0,0
Art Education,59,3,2,6,0,0,9,1,3,2,0,0
Art Foundation,62,21,7,8,0,0,10,0,7,0,0,0
Art History,16,0,0,3,0,0,6,1,0,0,0,0
Art and Design,27,1,0,0,0,0,9,0,0,1,0,0
Crafts,9,2,0,0,0,0,1,0,0,0,0,0
Dance,47,3,13,6,0,0,0,0,14,0,0,0
Graphic Design,48,13,2,5,0,0,1,1,2,0,0,0
History of Art,10,0,0,0,0,0,0,0,0,0,0,0
Industrial Design,47,23,5,9,0,0,26,3,7,0,0,0
Instrumental Music,58,15,2,5,0,0,7,0,2,0,0,0
Jazz Performance,23,1,2,1,0,0,0,0,2,0,0,0
Landscape Architecture,65,9,2,6,0,0,32,3,2,0,0,0
Music,168,14,7,14,1,0,131,1,8,3,0,0
Music Composition,6,2,0,0,0,0,1,0,0,0,0,0
Music Education,162,13,4,7,0,0,0,0,5,1,0,0
Music History,3,1,0,1,0,0,0,0,0,0,0,0
Musicology,12,0,0,1,0,0,6,0,1,1,0,0
New Media,17,4,1,0,0,0,1,0,1,0,0,0
Nondegree,7,1,0,0,0,0,23,2,0,0,0,0
Open Studies,4,1,0,1,0,0,0,0,1,0,0,0
Painting,24,5,5,5,0,0,3,0,5,0,0,0
Photography,30,3,3,4,0,0,0,0,3,2,0,0
Regional Planning,9,1,0,0,0,0,13,0,0,0,0,0
Sculpture,4,1,0,0,0,0,1,0,0,0,0,0
Theatre,118,5,16,15,1,1,12,2,19,3,0,0
Urban Planning,82,9,11,21,0,0,25,1,13,2,0,0
Voice,23,2,3,0,0,0,1,0,3,0,0,0
