Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,389,42,26,33,1,0,15,0,0,0,0,0
Architecture,93,9,1,6,0,0,38,0,0,0,0,0
Art Education,78,6,2,6,0,0,8,0,0,0,0,0
Art History,45,7,0,3,0,0,10,0,0,0,0,0
Art and Design,222,30,4,9,1,0,15,0,0,0,0,0
Crafts,30,3,0,2,0,0,1,0,0,0,0,0
Dance,55,2,6,4,0,0,9,0,0,0,0,0
Graphic Design,75,16,1,2,0,0,4,0,0,0,0,0
Industrial Design,54,18,1,4,0,0,2,0,0,0,0,0
Landscape Architecture,108,6,4,2,0,0,26,0,0,0,0,0
MUS-VOICE,34,4,1,2,0,0,1,0,0,0,0,0
MUSIC(AMS),46,2,3,2,0,0,37,0,0,0,0,0
MUSIC-COMP,5,2,0,1,0,0,0,0,0,0,0,0
MUSIC-INST,78,14,1,1,0,0,6,0,0,0,0,0
MUSIC-OPEN,1,0,0,0,0,0,0,0,0,0,0,0
Music,102,1,2,6,0,0,40,0,0,0,0,0
Music Education,241,13,3,5,0,0,5,0,0,0,0,0
Music History,7,0,0,0,0,0,0,0,0,0,0,0
PERFORM ST,38,2,0,1,0,0,0,0,0,0,0,0
Regional Planning,3,1,1,0,0,0,16,0,0,0,0,0
Theatre,44,0,1,1,0,0,1,0,0,0,0,0
UNCLASS,13,2,0,0,0,0,14,0,0,0,0,0
Urban Planning,103,5,10,6,0,0,20,0,0,0,0,0
