Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,225,46,13,38,1,2,108,3,15,3,0,0
Architecture,98,14,4,12,0,0,45,2,5,3,0,0
Art Education,42,4,2,6,0,0,8,1,2,0,0,0
Art Foundation,61,14,4,11,0,0,24,1,7,4,0,0
Art History,14,0,0,4,0,0,8,1,1,1,0,0
Art and Design,26,0,0,2,0,0,11,1,0,1,0,0
Crafts,5,3,0,1,0,0,9,0,0,0,0,0
Dance,44,3,11,5,0,0,1,1,13,1,0,0
Graphic Design,51,15,2,5,0,0,4,0,2,0,0,0
History of Art,7,0,3,0,0,0,0,0,3,0,0,0
Industrial Design,39,27,7,6,0,1,25,1,9,0,0,0
Instrumental Music,54,6,0,6,1,0,7,0,2,2,0,0
Jazz Performance,18,0,3,0,0,0,0,1,3,0,0,0
Landscape Architecture,46,4,2,4,0,0,40,1,2,0,0,0
Music,146,20,8,16,1,0,148,4,12,2,0,0
Music Composition,6,0,0,0,0,0,1,0,0,0,0,0
Music Education,145,12,5,8,0,0,1,0,8,3,0,0
Music History,1,0,0,0,0,0,0,0,0,0,0,0
Musicology,18,0,1,0,0,0,3,0,1,0,0,0
New Media,9,4,1,1,0,0,2,1,2,0,0,0
Nondegree,7,0,1,0,0,0,25,1,1,0,0,0
Open Studies,3,2,0,0,0,0,0,0,0,0,0,0
Painting,15,2,3,3,0,0,1,1,3,0,0,0
Photography,17,4,3,4,0,0,0,0,3,0,0,0
Regional Planning,4,2,0,0,0,0,12,0,1,0,0,0
Sculpture,5,0,0,0,0,0,0,0,0,0,0,0
Theatre,122,3,14,18,1,0,9,2,17,4,0,0
Urban Planning,59,8,6,13,0,0,37,1,8,1,0,0
Voice,22,0,2,1,0,0,0,0,2,0,0,0
