Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,491,44,25,16,2,0,8,0,0,0,0,0
Architecture,183,10,7,3,0,0,32,0,0,0,0,0
Art Education,57,3,4,1,0,0,7,0,0,0,0,0
Art History,59,2,1,1,0,0,8,0,0,0,0,0
Art and Design,303,21,10,16,4,0,7,0,0,0,0,0
Crafts,19,3,0,1,0,0,0,0,0,0,0,0
Dance,38,1,0,1,0,0,4,0,0,0,0,0
Graphic Design,116,12,1,2,1,0,0,0,0,0,0,0
Industrial Design,74,4,2,3,0,0,3,0,0,0,0,0
Landscape Architecture,117,3,1,3,1,0,8,0,0,0,0,0
MUS-VOICE,31,1,4,0,0,0,1,0,0,0,0,0
MUSIC(AMS),48,2,2,2,1,0,12,0,0,0,0,0
MUSIC-COMP,12,0,0,0,0,0,0,0,0,0,0,0
MUSIC-INST,88,9,2,2,0,0,1,0,0,0,0,0
MUSIC-OPEN,3,0,0,0,0,0,0,0,0,0,0,0
Music,95,6,3,2,0,0,21,0,0,0,0,0
Music Education,245,10,5,5,1,0,6,0,0,0,0,0
Music History,3,0,0,0,0,0,0,0,0,0,0,0
PERFORM ST,9,0,0,0,0,0,0,0,0,0,0,0
Regional Planning,11,1,0,0,0,0,4,0,0,0,0,0
Theatre,29,0,0,0,0,0,0,0,0,0,0,0
UNCLASS,26,0,0,0,0,0,14,0,0,0,0,0
Urban Planning,113,6,10,0,0,0,10,0,0,0,0,0
