Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,393,40,12,39,1,0,7,0,0,0,0,0
Architecture,138,12,2,6,0,0,17,0,0,0,0,0
Art Education,70,3,6,2,0,0,11,0,0,0,0,0
Art History,83,10,3,4,0,0,3,0,0,0,0,0
Art and Design,281,59,10,22,1,0,13,0,0,0,0,0
Crafts,28,4,3,2,0,0,0,0,0,0,0,0
Dance,43,1,3,1,0,0,6,0,0,0,0,0
Graphic Design,85,26,3,5,0,0,1,0,0,0,0,0
Industrial Design,46,13,2,3,0,0,2,0,0,0,0,0
Landscape Architecture,111,1,3,6,0,0,20,0,0,0,0,0
MUS-VOICE,39,2,5,1,0,0,0,0,0,0,0,0
MUSIC(AMS),55,0,1,0,0,0,17,0,0,0,0,0
MUSIC-COMP,10,1,0,1,0,0,0,0,0,0,0,0
MUSIC-INST,62,18,6,2,1,0,6,0,0,0,0,0
MUSIC-OPEN,3,0,0,0,0,0,0,0,0,0,0,0
Music,99,5,3,3,0,0,28,0,0,0,0,0
Music Education,226,11,7,5,0,0,10,0,0,0,0,0
PERFORM ST,9,0,1,0,0,0,0,0,0,0,0,0
Regional Planning,12,0,1,1,0,0,13,0,0,0,0,0
Theatre,33,1,2,0,2,0,1,0,0,0,0,0
UNCLASS,8,0,1,2,0,0,13,0,0,0,0,0
Urban Planning,112,5,7,10,0,0,13,0,0,0,0,0
