Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
African Studies,4,0,3,0,0,0,3,2,3,0,0,0
Asian Studies,6,1,0,0,0,0,4,1,0,0,0,0
Astronomy,41,8,1,6,1,0,16,0,2,1,0,0
Atmospheric Sciences,93,3,2,9,0,0,18,1,2,0,0,0
Biochemistry,87,56,2,8,0,0,46,1,2,2,0,0
Bioinformatics,1,0,0,0,0,0,0,0,0,0,0,0
Biology,427,183,44,62,2,1,44,7,51,7,0,0
Biophysics & Computnl Biology,16,4,0,2,0,0,42,0,0,0,0,0
Cell and Developmental Biology,15,3,0,1,0,0,23,0,0,0,0,0
Cell and Structural Biology,1,0,0,0,0,0,2,0,0,0,0,0
Chemical Engineering,313,111,15,32,1,1,136,5,15,4,0,0
Chemical Physics,6,0,0,1,0,0,2,0,0,0,0,0
Chemistry,420,122,26,31,1,0,105,6,28,7,0,0
Classical Philology,4,1,0,2,0,0,0,0,0,0,0,0
Classics,31,3,0,3,0,0,0,0,0,0,0,0
Communication,495,57,163,70,1,0,40,8,168,10,0,0
Comparative Literature,21,3,1,3,0,0,9,1,1,0,0,0
Creative Writing,14,1,0,1,0,0,0,0,0,0,0,0
E Asian Languages & Cultures,31,38,5,6,1,0,23,1,5,3,0,0
"Earth Systems, Env, & Society ",115,11,5,13,1,0,7,2,6,3,0,0
"Ecol, Evol, Conservation Biol ",16,2,0,1,0,0,1,2,0,0,0,0
Economics,289,122,8,19,2,1,453,4,9,3,0,0
English,613,56,44,65,1,0,17,6,53,5,0,0
Entomology,18,2,1,1,0,0,10,1,1,0,0,0
European Union Studies,5,0,0,0,0,0,0,0,0,0,0,0
Finance,0,0,0,0,0,0,2,0,0,0,0,0
French,61,1,3,2,0,1,8,1,5,2,0,0
Gender and Women's Studies,9,1,6,0,0,0,0,0,6,0,0,0
General Curriculum,2,4,64,15,0,0,0,1,66,1,0,0
Geography,42,3,4,3,0,0,17,0,4,1,0,0
Geology,51,5,1,3,0,0,13,3,2,1,0,0
German,13,1,0,0,0,0,7,0,0,0,0,0
Germanic Lang & Lit,11,1,0,1,0,0,0,1,0,0,0,0
Global Studies,123,32,10,14,0,0,18,3,10,0,0,0
History,469,25,24,35,0,1,21,9,35,2,0,0
History of Art,19,4,2,1,0,0,3,1,2,0,0,0
Individual Plans of Study,5,2,0,1,0,0,0,0,0,0,0,0
Integrative Biology,260,38,12,26,2,1,12,2,15,5,0,0
Interdisciplinary,11,3,2,0,0,0,0,0,2,0,0,0
International Studies,69,22,4,16,1,1,15,2,6,2,0,0
Italian,4,0,0,2,0,0,1,0,0,0,0,0
LAS - Undeclared,2,1,64,24,0,0,0,2,66,2,0,0
Latin American Studies,2,0,0,8,0,0,1,0,1,2,0,0
Linguistics,54,9,2,3,0,0,31,0,2,0,0,0
Math & Computer Science,41,17,1,3,0,0,20,0,1,0,0,0
Mathematics,310,51,7,26,0,1,185,9,8,2,0,0
Microbiology,29,5,2,5,1,0,21,3,2,1,0,0
Molecular & Integrative Physi,14,2,2,3,0,0,14,0,2,0,0,0
Molecular and Cellular Biology,558,302,50,45,0,4,35,8,54,6,0,0
Molecular&Cell Bio-undeclared,13,4,0,3,0,0,16,0,1,0,0,0
Neuroscience,27,12,2,5,0,1,10,0,3,0,0,0
Nondegree,61,6,2,6,1,0,84,3,2,1,0,0
Philosophy,97,6,7,3,0,0,8,1,9,3,0,0
Physics,103,28,2,14,0,0,37,3,2,1,0,0
Plant Biology,31,2,1,0,1,0,4,1,1,1,0,0
Political Science,619,82,66,76,0,2,45,11,74,4,0,0
Portuguese,0,0,0,1,0,0,1,0,0,0,0,0
Psychology,852,191,87,144,1,4,127,11,103,14,0,0
Religion,11,3,0,1,0,0,0,0,0,0,0,0
Religious Studies,5,1,0,1,0,0,0,0,0,0,0,0
Rhetoric,61,8,19,11,0,0,2,5,21,0,0,0
Russian & E European Studies,2,0,0,0,0,0,0,0,1,1,0,0
Russian Lang & Literature,4,0,0,0,0,0,0,0,0,0,0,0
"Russian, E Eur, Eurasian St ",13,0,0,0,0,0,0,0,0,0,0,0
Slavic Languages & Literature,4,1,1,0,0,0,6,2,1,0,0,0
Sociology,168,40,87,65,0,2,33,7,96,6,0,0
Spanish,145,11,4,47,0,0,15,0,8,2,0,0
Speech Communication,52,5,9,11,0,0,1,1,9,0,0,0
Statistics,59,30,9,3,0,0,75,1,9,0,0,0
Statistics & Computer Science,7,2,1,0,0,0,9,0,1,0,0,0
Teaching of Biological Science,2,0,0,0,0,0,0,0,0,0,0,0
Teaching of Chemistry,2,0,0,0,0,0,0,0,0,0,0,0
Teaching of English Sec Lang,18,8,1,2,0,0,28,2,1,0,0,0
Teaching of French,3,0,0,0,0,0,0,1,0,0,0,0
Teaching of German,2,1,0,0,0,0,0,0,0,0,0,0
Teaching of Latin,0,0,0,0,0,0,0,0,0,1,0,0
Teaching of Mathematics,4,0,0,0,0,0,0,0,0,0,0,0
Teaching of Spanish,22,1,0,1,0,0,0,0,0,0,0,0
