Major Name,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian
Architectural Studies,409,41,20,43,2,0,4,0,0,0,0,0
Architecture,156,14,2,5,0,0,28,0,0,0,0,0
Art Education,87,16,3,3,0,0,13,0,0,0,0,0
Art History,59,3,2,3,0,0,4,0,0,0,0,0
Art and Design,274,29,14,24,2,0,8,0,0,0,0,0
Crafts,32,4,2,0,0,0,1,0,0,0,0,0
Dance,49,2,4,0,0,0,3,0,0,0,0,0
Graphic Design,84,20,1,2,1,0,5,0,0,0,0,0
Industrial Design,50,18,3,6,0,0,4,0,0,0,0,0
Landscape Architecture,109,6,1,5,0,0,12,0,0,0,0,0
MUS-VOICE,35,3,5,2,0,0,0,0,0,0,0,0
MUSIC(AMS),60,1,2,3,0,0,37,0,0,0,0,0
MUSIC-COMP,8,0,0,0,0,0,0,0,0,0,0,0
MUSIC-INST,81,16,3,1,1,0,7,0,0,0,0,0
MUSIC-OPEN,2,0,0,0,0,0,0,0,0,0,0,0
Music,91,9,3,3,0,0,29,0,0,0,0,0
Music Education,284,12,6,14,0,0,7,0,0,0,0,0
Music History,2,0,0,0,1,0,0,0,0,0,0,0
PERFORM ST,8,1,1,0,0,0,0,0,0,0,0,0
Regional Planning,7,0,0,0,0,0,9,0,0,0,0,0
Theatre,26,1,1,0,0,0,0,0,0,0,0,0
UNCLASS,18,2,1,0,1,0,13,0,0,0,0,0
Urban Planning,109,8,7,2,0,0,10,0,0,0,0,0
